Date,SPY,QQQ,IWM,VEA,VWO,BND,TLT,IEF,TIP,LQD,EMB,GLD,GSG,VNQ
2011-01-27,102.3134536743164,50.83607864379883,66.3802490234375,25.543170928955078,33.681846618652344,56.866947174072266,66.07484436035156,73.73145294189453,78.22766876220703,70.4544906616211,59.38261413574219,127.93000030517578,33.83000183105469,34.786094665527344
2011-01-28,100.5267333984375,49.54695129394531,64.75735473632812,24.949771881103516,32.63904571533203,56.98737335205078,66.42170715332031,74.06967163085938,78.5270767211914,70.54534912109375,58.942691802978516,130.27999877929688,34.470001220703125,34.21006393432617
2011-01-31,101.28233337402344,49.7869873046875,65.20907592773438,25.18848991394043,32.97954559326172,56.9094352722168,65.9158935546875,73.77864837646484,78.54898071289062,70.35076141357422,59.009517669677734,129.8699951171875,35.15999984741211,34.66482925415039
2011-02-01,102.90373229980469,50.72050857543945,66.71488189697266,25.80234718322754,33.68894958496094,56.79934310913086,65.58956146240234,73.43560028076172,78.47881317138672,70.25767517089844,59.28074264526367,130.8000030517578,35.16999816894531,34.749725341796875
2011-02-02,102.70699310302734,50.64048767089844,66.46389770507812,25.788721084594727,33.42647171020508,56.73542404174805,65.60401916503906,73.26216888427734,78.26660919189453,70.12091827392578,59.35905456542969,130.4499969482422,35.43000030517578,34.749725341796875
2011-02-03,102.93521881103516,50.72940444946289,66.69816589355469,25.795530319213867,33.39809036254883,56.54357147216797,65.06024169921875,72.84424591064453,77.85697174072266,69.95166778564453,59.208065032958984,132.1999969482422,35.189998626708984,34.84673309326172
2011-02-04,103.22647857666016,51.013885498046875,66.8152847290039,25.768238067626953,33.383907318115234,56.35177993774414,64.40033721923828,72.39474487304688,77.41805267333984,69.73680114746094,58.85010528564453,131.66000366210938,34.81999969482422,34.592071533203125
2011-02-07,103.87185668945312,51.25394058227539,67.47611999511719,25.8501033782959,33.291683197021484,56.358924865722656,64.73384857177734,72.36325073242188,77.40345001220703,69.8149642944336,58.64322280883789,131.67999267578125,34.540000915527344,34.9316291809082
2011-02-08,104.34413146972656,51.591773986816406,67.95299530029297,25.98651123046875,33.199459075927734,56.18132400512695,64.13924407958984,71.86648559570312,77.0010986328125,69.56102752685547,58.82774353027344,133.13999938964844,34.70000076293945,35.08321762084961
2011-02-09,104.10798645019531,51.502872467041016,67.65180969238281,25.931943893432617,32.55392074584961,56.3162727355957,64.69766998291016,72.2764892578125,77.22053527832031,70.01026153564453,58.54814529418945,133.07000732421875,34.93000030517578,35.10747528076172
2011-02-10,104.1473617553711,51.582881927490234,67.91950988769531,25.747777938842773,32.227596282958984,56.138675689697266,63.95072937011719,72.03996276855469,76.7450180053711,69.66519165039062,58.40277099609375,132.85000610351562,34.810001373291016,35.25299072265625
2011-02-11,104.7691650390625,51.95629119873047,68.6556625366211,25.76141929626465,32.5822868347168,56.33050537109375,64.87167358398438,72.37107849121094,77.14007568359375,70.04928588867188,58.486629486083984,132.32000732421875,34.54999923706055,35.48340606689453
2011-02-14,105.02101135253906,52.080753326416016,69.00704193115234,25.788721084594727,32.56101989746094,56.39441680908203,64.91515350341797,72.39474487304688,77.19861602783203,70.09488677978516,58.346805572509766,132.9499969482422,34.689998626708984,35.48945999145508
